id,identity_to_query
hCoV_19USANY_NYUMC112020_EPI_ISL_418196_2020_03_14,0.999
hCoV_19USANY_NYUMC122020_EPI_ISL_418197_2020_03_15,0.999
hCoV_19USANY_NYUMC132020_EPI_ISL_418198_2020_03_17,0.999
hCoV_19USANY_NYUMC142020_EPI_ISL_418199_2020_03_17,0.999
hCoV_19USANY_NYUMC152020_EPI_ISL_418200_2020_03_17,0.999
hCoV_19USANY_NYUMC182020_EPI_ISL_418203_2020_03_17,0.999
hCoV_19USANY_NYUMC22020_EPI_ISL_416830_2020_03_16,0.999
hCoV_19USANY_NYUMC32020_EPI_ISL_416831_2020_03_16,0.999
hCoV_19USANY_NYUMC42020_EPI_ISL_416832_2020_03_16,0.999
hCoV_19USANY_NYUMC82020_EPI_ISL_418193_2020_03_17,0.999
hCoV_19USAUPHL_062020_EPI_ISL_415544_2020_03_13,0.999
hCoV_19USAUT_000082020_EPI_ISL_417026_2020_03_20,0.999
hCoV_19USAUT_000092020_EPI_ISL_417027_2020_03_20,0.999
hCoV_19USAUT_000312020_EPI_ISL_417973_2020_03_24,0.999
hCoV_19USAUT_000322020_EPI_ISL_417974_2020_03_24,0.999
hCoV_19USAWA_UW1042020_EPI_ISL_416642_2020_03_11,0.999
hCoV_19USAWA_UW1092020_EPI_ISL_416647_2020_03_11,0.999
hCoV_19USAWA_UW1102020_EPI_ISL_416648_2020_03_11,0.999
hCoV_19USAWA_UW1152020_EPI_ISL_416653_2020_03_11,0.999
hCoV_19USAWA_UW1202020_EPI_ISL_416658_2020_03_11,0.999
hCoV_19USAWA_UW1222020_EPI_ISL_416660_2020_03_10,0.999
hCoV_19USAWA_UW1232020_EPI_ISL_416661_2020_03_12,0.999
hCoV_19USAWA_UW1332020_EPI_ISL_416671_2020_03_12,0.999
hCoV_19USAWA_UW1342020_EPI_ISL_416672_2020_03_10,0.999
hCoV_19USAWA_UW1362020_EPI_ISL_416674_2020_03_11,0.999
hCoV_19USAWA_UW1382020_EPI_ISL_416676_2020_03_11,0.999
hCoV_19USAWA_UW1402020_EPI_ISL_416678_2020_03_11,0.999
hCoV_19USAWA_UW1532020_EPI_ISL_416691_2020_03_13,0.999
hCoV_19USAWA_UW1592020_EPI_ISL_416697_2020_03_13,0.999
hCoV_19USAWA_UW1602020_EPI_ISL_416698_2020_03_13,0.999
hCoV_19USAWA_UW1612020_EPI_ISL_416699_2020_03_13,0.999
hCoV_19USAWA_UW1692020_EPI_ISL_416707_2020_03_14,0.999
hCoV_19USAWA_UW1702020_EPI_ISL_416708_2020_03_14,0.999
hCoV_19USAWA_UW1782020_EPI_ISL_416716_2020_03_13,0.999
hCoV_19USAWA_UW1812020_EPI_ISL_416719_2020_03_14,0.999
hCoV_19USAWA_UW1862020_EPI_ISL_416724_2020_03_13,0.999
hCoV_19USAWA_UW1872020_EPI_ISL_416725_2020_03_13,0.999
hCoV_19USAWA_UW1912020_EPI_ISL_416729_2020_03_13,0.999
hCoV_19USAWA_UW1922020_EPI_ISL_417341_2020_03_13,0.999
hCoV_19USAWA_UW1932020_EPI_ISL_417342_2020_03_13,0.999
hCoV_19USAWA_UW1942020_EPI_ISL_417343_2020_03_13,0.999
hCoV_19USAWA_UW1962020_EPI_ISL_417345_2020_03_13,0.999
hCoV_19USAWA_UW2032020_EPI_ISL_417352_2020_03_12,0.999
hCoV_19USAWA_UW2102020_EPI_ISL_417359_2020_03_14,0.999
hCoV_19USAWA_UW2132020_EPI_ISL_417362_2020_03_13,0.999
hCoV_19USAWA_UW2232020_EPI_ISL_417372_2020_03_13,0.999
hCoV_19USAWA_UW2242020_EPI_ISL_417373_2020_03_13,0.999
hCoV_19USAWA_UW2272020_EPI_ISL_417376_2020_03_15,0.999
hCoV_19USAWA_UW2302020_EPI_ISL_417379_2020_03_15,0.999
hCoV_19USAWA_UW2332020_EPI_ISL_417382_2020_03_15,0.999
hCoV_19USAWA_UW2372020_EPI_ISL_417451_2020_03_14,0.999
hCoV_19USAWA_UW2382020_EPI_ISL_417452_2020_03_14,0.999
hCoV_19USAWA_UW2402020_EPI_ISL_417454_2020_03_14,0.999
hCoV_19USAWA_UW2412020_EPI_ISL_417455_2020_03_14,0.999
hCoV_19USAWA_UW2432020_EPI_ISL_418028_2020_03_13,0.999
hCoV_19USAWA_UW2472020_EPI_ISL_418032_2020_03_16,0.999
hCoV_19USAWA_UW2482020_EPI_ISL_418033_2020_03_16,0.999
hCoV_19USAWA_UW2512020_EPI_ISL_418036_2020_03_13,0.999
hCoV_19USAWA_UW252020_EPI_ISL_414594_2020_03_05,0.999
hCoV_19USAWA_UW2522020_EPI_ISL_418037_2020_03_16,0.999
hCoV_19USAWA_UW2542020_EPI_ISL_418039_2020_03_13,0.999
hCoV_19USAWA_UW2562020_EPI_ISL_418041_2020_03_14,0.999
hCoV_19USAWA_UW2582020_EPI_ISL_418043_2020_03_14,0.999
hCoV_19USAWA_UW2592020_EPI_ISL_418044_2020_03_14,0.999
hCoV_19USAWA_UW2642020_EPI_ISL_418049_2020_03_13,0.999
hCoV_19USAWA_UW2662020_EPI_ISL_418051_2020_03_13,0.999
hCoV_19USAWA_UW2682020_EPI_ISL_418053_2020_03_16,0.999
hCoV_19USAWA_UW2692020_EPI_ISL_418054_2020_03_16,0.999
hCoV_19USAWA_UW2712020_EPI_ISL_418056_2020_03_13,0.999
hCoV_19USAWA_UW2722020_EPI_ISL_418057_2020_03_13,0.999
hCoV_19USAWA_UW2822020_EPI_ISL_418067_2020_03_15,0.999
hCoV_19USAWA_UW2882020_EPI_ISL_418073_2020_03_15,0.999
hCoV_19USAWA_UW2962020_EPI_ISL_418081_2020_03_15,0.999
hCoV_19USAWA_UW602020_EPI_ISL_415625_2020_03_09,0.999
hCoV_19USAWA_UW692020_EPI_ISL_415597_2020_03_10,0.999
hCoV_19USAWA_UW732020_EPI_ISL_415601_2020_03_10,0.999
hCoV_19USAWA_UW782020_EPI_ISL_416434_2020_03_10,0.999
hCoV_19USAWA_UW822020_EPI_ISL_416438_2020_03_10,0.999
hCoV_19USAWA_UW962020_EPI_ISL_416452_2020_03_10,0.999
hCoV_19USAWI_022020_EPI_ISL_416489_2020_03_15,0.999
hCoV_19USAWI_032020_EPI_ISL_416523_2020_03_14,0.999
hCoV_19USAWI_042020_EPI_ISL_416491_2020_03_15,0.999
hCoV_19USAWI_052020_EPI_ISL_416492_2020_03_15,0.999
hCoV_19USAWI_082020_EPI_ISL_417202_2020_03_21,0.999
hCoV_19USAWI_102020_EPI_ISL_417204_2020_03_21,0.999
hCoV_19USAWI_112020_EPI_ISL_417505_2020_03_26,0.999
hCoV_19USAWI_122020_EPI_ISL_417506_2020_03_26,0.999
hCoV_19USAWI_162020_EPI_ISL_417509_2020_03_26,0.999
hCoV_19USAWI_212020_EPI_ISL_417508_2020_03_26,0.999
hCoV_19USAWI_242020_EPI_ISL_417512_2020_03_26,0.999
hCoV_19USAWI_GMF_000182020_EPI_ISL_418184_2020_03_18,0.999
hCoV_19USAWI_GMF_002322020_EPI_ISL_418188_2020_03_23,0.999
hCoV_19Vietnam396072020_EPI_ISL_416428_2020_03_07,0.999
hCoV_19VietnamCM2952020_EPI_ISL_416430_2020_03_06,0.999
hCoV_19VietnamCM2962020_EPI_ISL_416431_2020_03_06,0.999
hCoV_19WalesPHW062020_EPI_ISL_415435_2020_03_06,0.999
hCoV_19WalesPHW12020_EPI_ISL_413555_2020_02_27,0.999
hCoV_19WalesPHW332020_EPI_ISL_415656_2020_03_12,0.999
hCoV_19WalesPHWC_23B602020_EPI_ISL_418093_2020_03_12,0.999
hCoV_19WalesPHWC_23BAC2020_EPI_ISL_418096_2020_03_12,0.999
hCoV_19WalesPHWC_23DE22020_EPI_ISL_418114_2020_03_13,0.999
hCoV_19WalesPHWC_23E1C2020_EPI_ISL_418116_2020_03_13,0.999
hCoV_19WalesPHWC_23E492020_EPI_ISL_418119_2020_03_13,0.999
hCoV_19WalesPHWC_23E852020_EPI_ISL_418122_2020_03_13,0.999
hCoV_19WalesPHWC_240152020_EPI_ISL_418138_2020_03_15,0.999
hCoV_19WalesPHWC_240242020_EPI_ISL_418139_2020_03_16,0.999
hCoV_19WalesPHWC_241A92020_EPI_ISL_418152_2020_03_15,0.999
hCoV_19WuhanHBCDC_HB_062020_EPI_ISL_412982_2020_02_07,0.999
hCoV_19GermanyNRW_152020_EPI_ISL_417460_2020_03_11,0.999
hCoV_19USACZB_RR057_0132020_EPI_ISL_417937_2020_03_18,0.999
hCoV_19Congo1582020_EPI_ISL_417950_2020_03_20,0.999
hCoV_19England201090945062020_EPI_ISL_417292_2020_03_08,0.999
hCoV_19England201240371022020_EPI_ISL_418719_2020_03_18,0.999
hCoV_19JapanDP04762020_EPI_ISL_416604_2020_02_16,0.999
hCoV_19USAMN53_MDH532020_EPI_ISL_417498_2020_03_13,0.999
hCoV_19England201241012022020_EPI_ISL_418740_2020_03_18,0.999
hCoV_19NetherlandsNA_332020_EPI_ISL_415490_2020_03_07,0.999
hCoV_19USAWA_UW2252020_EPI_ISL_417374_2020_03_15,0.999
hCoV_19FranceB23402020_EPI_ISL_416507_2020_03_05,0.999
hCoV_19ShanghaiSH00202020_EPI_ISL_416329_2020_02_01,0.999
hCoV_19Switzerland10004771022020_EPI_ISL_413019_2020_02_26,0.999
hCoV_19TaiwanCGMH_CGU_032020_EPI_ISL_415741_2020_02_26,0.999
hCoV_19TaiwanCGMH_CGU_042020_EPI_ISL_415742_2020_02_27,0.999
hCoV_19TaiwanCGMH_CGU_062020_EPI_ISL_417519_2020_03_05,0.999
hCoV_19TaiwanCGMH_CGU_072020_EPI_ISL_417520_2020_03_09,0.999
hCoV_19TaiwanCGMH_CGU_082020_EPI_ISL_417521_2020_03_10,0.999
hCoV_19USACruiseA_182020_EPI_ISL_413623_2020_02_24,0.999
hCoV_19WalesPHWC_2415E2020_EPI_ISL_418149_2020_03_16,0.999
hCoV_19EnglandSHEF_BFE062020_EPI_ISL_418295_2020_03_17,0.999
hCoV_19EnglandSHEF_BFFE52020_EPI_ISL_418321_2020_03_25,0.999
hCoV_19GermanyNRW_032020_EPI_ISL_414498_2020_02_26,0.999
hCoV_19GuangdongGD2020115_P00092020_EPI_ISL_413884_2020_02_01,0.999
hCoV_19SpainValencia62020_EPI_ISL_416485_2020_02_27,0.999
hCoV_19USACT_Yale_0092020_EPI_ISL_416423_2020_03_13,0.999
hCoV_19USAMN56_MDH562020_EPI_ISL_417500_2020_03_14,0.999
hCoV_19USAWA15_UW112020_EPI_ISL_413650_2020_03_05,0.999
hCoV_19USAWA16_UW122020_EPI_ISL_413651_2020_03_05,0.999
hCoV_19USAWA17_UW132020_EPI_ISL_413652_2020_03_05,0.999
hCoV_19USAWA_S1062020_EPI_ISL_417159_2020_02_29,0.999
hCoV_19USAWA_S1072020_EPI_ISL_417160_2020_02_29,0.999
hCoV_19USAWA_S202020_EPI_ISL_417073_2020_03_02,0.999
hCoV_19USAWA_S222020_EPI_ISL_417075_2020_03_02,0.999
hCoV_19USAWA_S232020_EPI_ISL_417076_2020_03_02,0.999
hCoV_19USAWA_S582020_EPI_ISL_417111_2020_03_05,0.999
hCoV_19USAWA_S862020_EPI_ISL_417139_2020_03_01,0.999
hCoV_19USAWA_UW2442020_EPI_ISL_418029_2020_03_16,0.999
hCoV_19USAWA_UW2862020_EPI_ISL_418071_2020_03_15,0.999
hCoV_19USAWA_UW312020_EPI_ISL_414618_2020_03_08,0.999
hCoV_19USAWA_UW402020_EPI_ISL_415605_2020_03_05,0.999
hCoV_19USAWA_UW682020_EPI_ISL_415596_2020_03_09,0.999
hCoV_19USAWA_NH132020_EPI_ISL_418782_2020_03_13,0.999
hCoV_19USAWA_S282020_EPI_ISL_417081_2020_03_02,0.999
hCoV_19USAWA_S322020_EPI_ISL_417085_2020_03_02,0.999
hCoV_19USAWA_UW2702020_EPI_ISL_418055_2020_03_14,0.999
hCoV_19USAWA_UW2922020_EPI_ISL_418077_2020_03_15,0.999
hCoV_19USAWA_UW912020_EPI_ISL_416447_2020_03_10,0.999
hCoV_19AustraliaNSW082020_EPI_ISL_413594_2020_02_28,0.999
hCoV_19AustraliaNSW102020_EPI_ISL_413596_2020_02_28,0.999
hCoV_19AustraliaNSW092020_EPI_ISL_413595_2020_02_28,0.999
hCoV_19AustraliaNSW262020_EPI_ISL_417389_2020_03_09,0.999
hCoV_19AustraliaNSW562020_EPI_ISL_417408_2020_03_17,0.999
hCoV_19USAWA_UW1372020_EPI_ISL_416675_2020_03_11,0.999
hCoV_19AustraliaQLD022020_EPI_ISL_407896_2020_01_30,0.999
hCoV_19AustraliaVIC012020_EPI_ISL_406844_2020_01_25,0.999
hCoV_19HangzhouZJU_092020_EPI_ISL_416474_2020_01_28,0.999
hCoV_19AustraliaVIC082020_EPI_ISL_416514_2020_03_15,0.999
hCoV_19BelgiumULG_36652020_EPI_ISL_417009_2020_03_07,0.999
hCoV_19GermanyNRW_082020_EPI_ISL_414508_2020_02_27,0.999
hCoV_19NetherlandsLimburg_42020_EPI_ISL_414426_2020_03_03,0.999
hCoV_19GermanyNRW_042020_EPI_ISL_414499_2020_02_26,0.999
hCoV_19BrazilMG01022020_EPI_ISL_417926_2020_03_18,0.999
hCoV_19EnglandSHEF_BFD452020_EPI_ISL_416739_2020_03_09,0.999
hCoV_19CanadaBC_357202020_EPI_ISL_415582_2020_03_04,0.999
hCoV_19canineHong,0.999
hCoV_19CanadaON_PHL00522020_EPI_ISL_418332_2020_03_11,0.999
hCoV_19Iceland132020_EPI_ISL_417765_2020_02_27,0.999
hCoV_19CanadaON_PHL33182020_EPI_ISL_418324_2020_03_11,0.999
hCoV_19CanadaON_PHL39172020_EPI_ISL_418322_2020_03_08,0.999
hCoV_19CanadaON_PHL39192020_EPI_ISL_418323_2020_03_14,0.999
hCoV_19ChinaWF00282020_EPI_ISL_413791_2020_02,0.999
hCoV_19EcuadorHEE_012020_EPI_ISL_417482_2020_03_09,0.999
hCoV_19England012020_EPI_ISL_407071_2020_01_29,0.999
hCoV_19England2006410942020_EPI_ISL_414040_2020_02_05,0.999
hCoV_19England2009600412020_EPI_ISL_414008_2020_02_27,0.999
hCoV_19England201090508062020_EPI_ISL_417269_2020_03_05,0.999
hCoV_19England201090518062020_EPI_ISL_417270_2020_03_06,0.999
hCoV_19England201090523062020_EPI_ISL_417275_2020_03_06,0.999
hCoV_19England201090942062020_EPI_ISL_417291_2020_03_08,0.999
hCoV_19ShanghaiSH00752020_EPI_ISL_416378_2020_01_30,0.999
hCoV_19England201240127022020_EPI_ISL_418698_2020_03_17,0.999
hCoV_19England201240340022020_EPI_ISL_418709_2020_03_16,0.999
hCoV_19England201240347022020_EPI_ISL_418711_2020_03_16,0.999
hCoV_19England201241011022020_EPI_ISL_418739_2020_03_18,0.999
hCoV_19EnglandSHEF_BFEBB2020_EPI_ISL_418304_2020_03_24,0.999
hCoV_19Finland14M742020_EPI_ISL_418409_2020_03_14,0.999
hCoV_19FranceARA110362020_EPI_ISL_418432_2020_03_18,0.999
hCoV_19WalesPHWC_23D792020_EPI_ISL_418111_2020_03_13,0.999
hCoV_19FranceIDF03722020_EPI_ISL_406596_2020_01_23,0.999
hCoV_19FranceIDF0372_isl2020_EPI_ISL_410720_2020_01_23,0.999
hCoV_19FranceIDF03732020_EPI_ISL_406597_2020_01_23,0.999
hCoV_19FranceIDF0386_islP12020_EPI_ISL_411219_2020_01_28,0.999
hCoV_19FranceIDF0386_islP32020_EPI_ISL_411220_2020_01_28,0.999
hCoV_19GeorgiaTb_5372020_EPI_ISL_416480_2020_03_11,0.999
hCoV_19GermanyBavPat32020_EPI_ISL_414521_2020_03_02,0.999
hCoV_19Greece162020_EPI_ISL_418265_2020_03_18,0.999
hCoV_19Senegal1362020_EPI_ISL_418216_2020_03_13,0.999
hCoV_19Guangdong20SF0282020_EPI_ISL_403936_2020_01_17,0.999
hCoV_19Guangdong20SF1742020_EPI_ISL_406531_2020_01_22,0.999
hCoV_19JiangsuJS022020_EPI_ISL_411952_2020_01_24,0.999
hCoV_19ShanghaiSH00082020_EPI_ISL_416321_2020_01_28,0.999
hCoV_19USACA52020_EPI_ISL_408010_2020_01_29,0.999
hCoV_19GuangzhouGZMU00302020_EPI_ISL_414686_2020_02_27,0.999
hCoV_19GuangzhouGZMU00312020_EPI_ISL_414687_2020_02_25,0.999
hCoV_19GuangdongGD2020087_P00082020_EPI_ISL_413863_2020_02_01,0.999
hCoV_19HangzhouZJU_012020_EPI_ISL_415709_2020_01_25,0.999
hCoV_19Iceland2022020_EPI_ISL_417750_2020_03_16,0.999
hCoV_19India1_312020_EPI_ISL_413523_2020_01_31,0.999
hCoV_19JapanDP00652020_EPI_ISL_416570_2020_02_15,0.999
hCoV_19USACruiseA_232020_EPI_ISL_414482_2020_02_18,0.999
hCoV_19JapanDP01582020_EPI_ISL_416579_2020_02_15,0.999
hCoV_19JapanDP02872020_EPI_ISL_416589_2020_02_16,0.999
hCoV_19JapanDP04572020_EPI_ISL_416601_2020_02_16,0.999
hCoV_19JapanDP06542020_EPI_ISL_416613_2020_02_17,0.999
hCoV_19NetherlandsNoordBrabant_462020_EPI_ISL_415503_2020_03_11,0.999
hCoV_19USAWA_UW1712020_EPI_ISL_416709_2020_03_13,0.999
hCoV_19NetherlandsZuidHolland_272020_EPI_ISL_415531_2020_03_09,0.999
hCoV_19PortugalPT00352020_EPI_ISL_418020_2020_03_16,0.999
hCoV_19PortugalPT00362020_EPI_ISL_418021_2020_03_16,0.999
hCoV_19ShanghaiSH00072020_EPI_ISL_416320_2020_01_28,0.999
hCoV_19ShanghaiSH00102020_EPI_ISL_416323_2020_01_29,0.999
hCoV_19ShanghaiSH00392020_EPI_ISL_416348_2020_02_06,0.999
hCoV_19ShanghaiSH00472020_EPI_ISL_416355_2020_02_04,0.999
hCoV_19ShanghaiSH00602020_EPI_ISL_416367_2020_02_01,0.999
hCoV_19ShanghaiSH00652020_EPI_ISL_416368_2020_02_05,0.999
hCoV_19ShanghaiSH00672020_EPI_ISL_416370_2020_02_01,0.999
hCoV_19ShanghaiSH00762020_EPI_ISL_416379_2020_02_01,0.999
hCoV_19ShanghaiSH00882020_EPI_ISL_416387_2020_02_01,0.999
hCoV_19ShanghaiSH01002020_EPI_ISL_416392_2020_02_02,0.999
hCoV_19ShanghaiSH01062020_EPI_ISL_416396_2020_02_10,0.999
hCoV_19Singapore122020_EPI_ISL_414378_2020_02_17,0.999
hCoV_19SpainMadrid_R2_152020_EPI_ISL_417979_2020_03_03,0.999
hCoV_19Sweden012020_EPI_ISL_411951_2020_02_07,0.999
hCoV_19TianmenHBCDC_HB_072020_EPI_ISL_412983_2020_02_08,0.999
hCoV_19USAWA8_UW52020_EPI_ISL_413486_2020_03_01,0.999
hCoV_19USAWA_S1152020_EPI_ISL_417168_2020_02_29,0.999
hCoV_19USAWA_S172020_EPI_ISL_417070_2020_03_03,0.999
hCoV_19USAWA_S272020_EPI_ISL_417080_2020_03_01,0.999
hCoV_19USAWA_S892020_EPI_ISL_417142_2020_02_29,0.999
hCoV_19USAWA_S902020_EPI_ISL_417143_2020_02_29,0.999
hCoV_19USAWA_UW2612020_EPI_ISL_418046_2020_03_16,0.999
hCoV_19WalesPHWC_23FEC2020_EPI_ISL_418135_2020_03_15,0.999
hCoV_19WuhanHBCDC_HB_012019_EPI_ISL_402132_2019_12_30,0.999
hCoV_19WuhanHBCDC_HB_042019_EPI_ISL_412900_2019_12_30,0.999
hCoV_19WuhanHBCDC_HB_022020_EPI_ISL_412978_2020_01_17,0.999
hCoV_19England201090534062020_EPI_ISL_417278_2020_03_07,0.999
hCoV_19BelgiumMTR_030262020_EPI_ISL_416476_2020_03_02,0.997
hCoV_19FranceARA101722020_EPI_ISL_418421_2020_03_17,0.997
hCoV_19Finland13M332020_EPI_ISL_418390_2020_03_13,0.997
hCoV_19England201040029022020_EPI_ISL_417221_2020_03_04,0.997
hCoV_19BrazilMG01012020_EPI_ISL_417925_2020_03_17,0.997
hCoV_19BrazilRJ01162020_EPI_ISL_417982_2020_03_19,0.997
hCoV_19Iceland272020_EPI_ISL_417721_2020_03_03,0.998
hCoV_19Iceland722020_EPI_ISL_417860_2020_03_08,0.997
hCoV_19Iceland912020_EPI_ISL_417873_2020_03_10,0.997
hCoV_19SpainMadrid_LP10_122020_EPI_ISL_417969_2020_03_09,0.998
hCoV_19USAWA_UW2832020_EPI_ISL_418068_2020_03_14,0.998
hCoV_19USAWA_UW292020_EPI_ISL_414616_2020_03_08,0.998
hCoV_19USAWA_UW2732020_EPI_ISL_418058_2020_03_13,0.998
hCoV_19NetherlandsNoordBrabant_42020_EPI_ISL_414450_2020_03_06,0.998
hCoV_19ItalyTE50522020_EPI_ISL_418261_2020_03_17,0.998
hCoV_19Iceland202020_EPI_ISL_417695_2020_03_02,0.998
hCoV_19Finland14M132020_EPI_ISL_418402_2020_03_14,0.998
hCoV_19CanadaON_PHL42322020_EPI_ISL_418374_2020_03_11,0.998
hCoV_19England201040153022020_EPI_ISL_417236_2020_03_01,0.997
hCoV_19England201060049022020_EPI_ISL_417241_2020_03_05,0.998
hCoV_19USAWA_S372020_EPI_ISL_417090_2020_03_04,0.998
hCoV_19Iceland1912020_EPI_ISL_417762_2020_03_16,0.998
hCoV_19England201020009062020_EPI_ISL_415148_2020_03_03,0.998
hCoV_19BeijingIVDC_BJ_0052020_EPI_ISL_408485_2020_01_18,0.998
hCoV_19CanadaBC_663532020_EPI_ISL_415587_2020_03_04,0.998
hCoV_19USAWA_UW1462020_EPI_ISL_416684_2020_03_14,0.998
hCoV_19USAWA_UW1432020_EPI_ISL_416681_2020_03_11,0.998
hCoV_19USACA_CDPH_UC12020_EPI_ISL_413557_2020,0.998
hCoV_19ShenzhenSZTH_0042020_EPI_ISL_406595_2020_01_16,0.998
hCoV_19ShanghaiSH00172020_EPI_ISL_416328_2020_02_01,0.998
hCoV_19England201240971022020_EPI_ISL_418734_2020_03_13,0.998
hCoV_19GermanyNRW_012020_EPI_ISL_413488_2020_02_28,0.998
hCoV_19BelgiumULG_36622020_EPI_ISL_417008_2020_03_07,0.998
hCoV_19ShanghaiSH00412020_EPI_ISL_416350_2020_01_29,0.998
hCoV_19ChinaWF00022020_EPI_ISL_413692_2020_01,0.998
hCoV_19ChinaWF00042020_EPI_ISL_413694_2020_01,0.998
hCoV_19ShanghaiSH00692020_EPI_ISL_416372_2020_02_01,0.998
hCoV_19ShenzhenSZTH_0012020_EPI_ISL_406592_2020_01_13,0.998
hCoV_19TaiwanCGMH_CGU_022020_EPI_ISL_417518_2020_02_04,0.998
hCoV_19USAWA_S182020_EPI_ISL_417071_2020_03_03,0.998
hCoV_19USAWA_UW2042020_EPI_ISL_417353_2020_03_13,0.998
hCoV_19USAWA_UW2312020_EPI_ISL_417380_2020_03_14,0.998
hCoV_19WuhanIVDC_HB_envF132020_EPI_ISL_408511_2020_01_01,0.998
